spec_id,split,model_family,score_label,rule,q,gate_type,threshold,z_threshold,validation_rank,overlay_method,method_label,overlay_average_lambda,overlay_min_lambda,overlay_months_below_full_exposure,overlay_months_vol_cap_binding,overlay_average_turnover,overlay_average_trading_cost,base_months,base_annualized_return,base_annualized_volatility,base_sharpe,base_average_drawdown,base_max_drawdown,base_terminal_wealth,overlay_months,overlay_annualized_return,overlay_annualized_volatility,overlay_sharpe,overlay_average_drawdown,overlay_max_drawdown,overlay_terminal_wealth,delta_annualized_return,delta_annualized_volatility,delta_sharpe,delta_average_drawdown,delta_max_drawdown,delta_terminal_wealth
temporal_tabular_backtest__small_random_classifier__long_short_130_30__qna__zscore__thrna__z0.75__cost25,validation,TTT,temporal_tabular_backtest__small_random_classifier,long_short_130_30,,zscore,,0.75,39,dd_speed_phase_vol_target,DD speed/phase + vol target,0.8701233258537953,0.424662745838436,29,18,0.605144927756695,0.0015128623193917377,60,0.16956304138324696,0.10127024956459849,1.674361839851947,-0.00984932231885125,-0.10964014356269924,2.1883570367470493,60,0.1178520494451667,0.08672534259575775,1.3589113160901083,-0.01418676267217382,-0.09593549649034949,1.7455071691415103,-0.051710991938080264,-0.01454490696884074,-0.3154505237618388,-0.0043374403533225706,0.013704647072349752,-0.442849867605539
temporal_tabular_backtest__tiny_random_classifier__long_short_130_30__qna__zscore__thrna__z0.75__cost25,test,TTT,temporal_tabular_backtest__tiny_random_classifier,long_short_130_30,,zscore,,0.75,40,dd_speed_phase_control,DD speed/phase,0.894859813084112,0.5,44,0,0.7250107483386803,0.0018125268708467008,107,0.13950208809507703,0.15248101765055264,0.9148816701550354,-0.043559839804067,-0.2923572344875456,3.204128077520593,107,0.10082976057143833,0.12924280322930914,0.7801576416795993,-0.04913064779266855,-0.25581301978791515,2.355075195654226,-0.038672327523638694,-0.02323821442124349,-0.13472402847543608,-0.005570807988601545,0.03654421469963043,-0.849052881866367
temporal_tabular_backtest__tiny_random_classifier__long_short_130_30__qna__zscore__thrna__z0.75__cost25,test,TTT,temporal_tabular_backtest__tiny_random_classifier,long_short_130_30,,zscore,,0.75,40,dd_speed_phase_vol_target,DD speed/phase + vol target,0.8438230080487412,0.2093155969411575,56,28,0.7018509882517242,0.0017546274706293104,107,0.13950208809507703,0.15248101765055264,0.9148816701550354,-0.043559839804067,-0.2923572344875456,3.204128077520593,107,0.102448211894963,0.11854195644595332,0.8642358787259605,-0.040318824142651186,-0.2037074957530034,2.3861290429312647,-0.03705387620011402,-0.033939061204599316,-0.05064579142907488,0.003241015661415818,0.08864973873454218,-0.8179990345893282
temporal_tabular_backtest__tiny_random_classifier__long_short_130_30__qna__zscore__thrna__z0.75__cost25,validation,TTT,temporal_tabular_backtest__tiny_random_classifier,long_short_130_30,,zscore,,0.75,40,dd_speed_phase_control,DD speed/phase,0.9450000000000001,0.5,17,0,0.5821388806989112,0.001455347201747278,60,0.17222298646586598,0.10312823525783357,1.669988689666674,-0.010106964225728304,-0.11301395730993191,2.2133554621624794,60,0.14355678290632734,0.09125457142502201,1.5731462069741753,-0.012228222063967792,-0.10142349759083646,1.9556389169667183,-0.02866620355953864,-0.011873663832811562,-0.09684248269249873,-0.002121257838239488,0.011590459719095447,-0.25771654519576104
temporal_tabular_backtest__tiny_random_classifier__long_short_130_30__qna__zscore__thrna__z0.75__cost25,validation,TTT,temporal_tabular_backtest__tiny_random_classifier,long_short_130_30,,zscore,,0.75,40,dd_speed_phase_vol_target,DD speed/phase + vol target,0.8811149998860834,0.40021901255808057,27,18,0.5901275261078961,0.001475318815269741,60,0.17222298646586598,0.10312823525783357,1.669988689666674,-0.010106964225728304,-0.11301395730993191,2.2133554621624794,60,0.1225141401212182,0.08896933681614316,1.3770378031972523,-0.014839014624186188,-0.09972766085389395,1.7822109276425595,-0.049708846344647784,-0.01415889844169041,-0.2929508864694217,-0.0047320503984578845,0.01328629645603796,-0.43114453451991985
temporal_tabular_backtest__small_random_classifier__long_short_130_30__qna__zscore__thrna__z1__cost25,test,TTT,temporal_tabular_backtest__small_random_classifier,long_short_130_30,,zscore,,1.0,41,dd_speed_phase_control,DD speed/phase,0.8878504672897196,0.5,45,0,0.8416117657553494,0.002104029414388373,107,0.13850744365664203,0.15032715512012715,0.9213734108515529,-0.043703226346371526,-0.27935851187887706,3.1792758675444888,107,0.1066395279093677,0.12133896049842206,0.8788564486734208,-0.039252379153427934,-0.19292369352169259,2.4682459120472156,-0.03186791574727432,-0.028988194621705085,-0.042516962178132056,0.0044508471929435925,0.08643481835718447,-0.7110299554972732
temporal_tabular_backtest__small_random_classifier__long_short_130_30__qna__zscore__thrna__z1__cost25,test,TTT,temporal_tabular_backtest__small_random_classifier,long_short_130_30,,zscore,,1.0,41,dd_speed_phase_vol_target,DD speed/phase + vol target,0.8450682561803007,0.21238566247546906,60,29,0.8114771160162708,0.002028692790040677,107,0.13850744365664203,0.15032715512012715,0.9213734108515529,-0.043703226346371526,-0.27935851187887706,3.1792758675444888,107,0.10110015554079954,0.11570201642177763,0.8737976974597506,-0.03849424821718983,-0.17708034835533681,2.3602382660263816,-0.037407288115842485,-0.03462513869834952,-0.04757571339180233,0.005208978129181696,0.10227816352354024,-0.8190376015181071
temporal_tabular_backtest__small_random_classifier__long_short_130_30__qna__zscore__thrna__z1__cost25,validation,TTT,temporal_tabular_backtest__small_random_classifier,long_short_130_30,,zscore,,1.0,41,dd_speed_phase_control,DD speed/phase,0.9433333333333334,0.5,17,0,0.8814595943488982,0.0022036489858722457,60,0.15952223240690588,0.09704888881209231,1.643730642972899,-0.01022000605865424,-0.09761226861465677,2.0960198950183457,60,0.13051127736906998,0.08700003683214583,1.500128989840233,-0.011907827755031786,-0.08852923024877846,1.846607074093643,-0.029010955037835906,-0.010048851979946483,-0.14360165313266604,-0.0016878216963775467,0.009083038365878315,-0.24941282092470263
temporal_tabular_backtest__small_random_classifier__long_short_130_30__qna__zscore__thrna__z1__cost25,validation,TTT,temporal_tabular_backtest__small_random_classifier,long_short_130_30,,zscore,,1.0,41,dd_speed_phase_vol_target,DD speed/phase + vol target,0.8725999294463846,0.43786405122703315,27,14,0.8737511138526016,0.0021843777846315047,60,0.15952223240690588,0.09704888881209231,1.643730642972899,-0.01022000605865424,-0.09761226861465677,2.0960198950183457,60,0.11107696975428105,0.08413035517379565,1.3202959802656171,-0.014991443124547798,-0.08683809277530707,1.693248612737888,-0.04844526265262483,-0.012918533638296661,-0.32343466270728194,-0.004771437065893558,0.010774175839349698,-0.40277128228045767
temporal_tabular_backtest__tiny_random_er_train__long_short_130_30__q0.2__absolute__thr0.005__zna__cost25,test,TTT,temporal_tabular_backtest__tiny_random_er_train,long_short_130_30,0.2,absolute,0.005,,42,dd_speed_phase_control,DD speed/phase,0.8967289719626167,0.5,41,0,0.799299703760453,0.0019982492594011326,107,0.20227179898721048,0.18677533454353804,1.0829684737631144,-0.04326403914416812,-0.3471069453756881,5.168411137544448,107,0.15907128097675582,0.15104864286824057,1.0531129439905884,-0.03995377948421882,-0.24170708785740813,3.7294843969260234,-0.04320051801045466,-0.03572669167529746,-0.029855529772526035,0.0033102596599492995,0.10539985751827996,-1.4389267406184243
temporal_tabular_backtest__tiny_random_er_train__long_short_130_30__q0.2__absolute__thr0.005__zna__cost25,test,TTT,temporal_tabular_backtest__tiny_random_er_train,long_short_130_30,0.2,absolute,0.005,,42,dd_speed_phase_vol_target,DD speed/phase + vol target,0.8455699396280122,0.28960825568852405,52,25,0.7798412178990651,0.0019496030447476629,107,0.20227179898721048,0.18677533454353804,1.0829684737631144,-0.04326403914416812,-0.3471069453756881,5.168411137544448,107,0.14771249162008115,0.14314022352241196,1.0319425803953233,-0.04210294155844805,-0.21104684742188373,3.4159529801920354,-0.05455930736712933,-0.04363511102112608,-0.051025893367791175,0.0011610975857200695,0.13606009795380436,-1.7524581573524123
temporal_tabular_backtest__tiny_random_er_train__long_short_130_30__q0.2__absolute__thr0.005__zna__cost25,validation,TTT,temporal_tabular_backtest__tiny_random_er_train,long_short_130_30,0.2,absolute,0.005,,42,dd_speed_phase_control,DD speed/phase,0.9450000000000001,0.5,17,0,0.8553516912018465,0.0021383792280046166,60,0.2041657499946894,0.12836322572361172,1.5905314691475083,-0.01317995244721142,-0.12285838252483194,2.5318114067461215,60,0.17126414090101094,0.11440999103792662,1.4969334351598482,-0.015122677251508416,-0.11030750999666783,2.2043179453112316,-0.03290160909367845,-0.0139532346856851,-0.09359803398766009,-0.0019427248042969952,0.012550872528164114,-0.3274934614348899
temporal_tabular_backtest__tiny_random_er_train__long_short_130_30__q0.2__absolute__thr0.005__zna__cost25,validation,TTT,temporal_tabular_backtest__tiny_random_er_train,long_short_130_30,0.2,absolute,0.005,,42,dd_speed_phase_vol_target,DD speed/phase + vol target,0.865720060171409,0.40070693964443266,29,20,0.835559599327685,0.002088898998319213,60,0.2041657499946894,0.12836322572361172,1.5905314691475083,-0.01317995244721142,-0.12285838252483194,2.5318114067461215,60,0.1433475725729374,0.1104656944344436,1.297665970479258,-0.01976448236594659,-0.11030750999666783,1.9538506795943031,-0.060818177421751995,-0.017897531289168128,-0.2928654986682504,-0.006584529918735168,0.012550872528164114,-0.5779607271518183
temporal_tabular_backtest__tiny_random_er_train__long_short_130_30__q0.1__absolute__thr0.005__zna__cost25,test,TTT,temporal_tabular_backtest__tiny_random_er_train,long_short_130_30,0.1,absolute,0.005,,43,dd_speed_phase_control,DD speed/phase,0.8915887850467289,0.5,43,0,1.0326008087805199,0.0025815020219512996,107,0.20760302369737804,0.19189324624023796,1.0818672765453792,-0.04179906864118059,-0.3460023091583554,5.376389323514405,107,0.16060911611423978,0.15541440663201944,1.033424890232474,-0.03702398217290137,-0.23289493058563715,3.773838397143614,-0.04699390758313826,-0.036478839608218516,-0.048442386312905095,0.004775086468279219,0.11310737857271824,-1.602550926370791
temporal_tabular_backtest__tiny_random_er_train__long_short_130_30__q0.1__absolute__thr0.005__zna__cost25,test,TTT,temporal_tabular_backtest__tiny_random_er_train,long_short_130_30,0.1,absolute,0.005,,43,dd_speed_phase_vol_target,DD speed/phase + vol target,0.8360856580433138,0.30663475561199066,54,28,1.000134870291129,0.0025003371757278234,107,0.20760302369737804,0.19189324624023796,1.0818672765453792,-0.04179906864118059,-0.3460023091583554,5.376389323514405,107,0.1459536361559317,0.14762253963440583,0.9886947922545755,-0.040130836654539544,-0.20632827465130443,3.3695572186632954,-0.06164938754144633,-0.04427070660583213,-0.09317248429080371,0.0016682319866410458,0.13967403450705096,-2.0068321048511097
temporal_tabular_backtest__tiny_random_er_train__long_short_130_30__q0.1__absolute__thr0.005__zna__cost25,validation,TTT,temporal_tabular_backtest__tiny_random_er_train,long_short_130_30,0.1,absolute,0.005,,43,dd_speed_phase_control,DD speed/phase,0.9450000000000001,0.5,17,0,1.0633217797901051,0.0026583044494752632,60,0.20931986912432166,0.13373934446891725,1.5651330575571223,-0.013713171476536279,-0.12417710341676746,2.5864610456744246,60,0.17481306256233453,0.11873906599070931,1.4722455588122338,-0.01573623278359919,-0.11155936812286849,2.2379162698118558,-0.034506806561987124,-0.015000278478207937,-0.09288749874488844,-0.0020230613070629094,0.01261773529389898,-0.3485447758625688
temporal_tabular_backtest__tiny_random_er_train__long_short_130_30__q0.1__absolute__thr0.005__zna__cost25,validation,TTT,temporal_tabular_backtest__tiny_random_er_train,long_short_130_30,0.1,absolute,0.005,,43,dd_speed_phase_vol_target,DD speed/phase + vol target,0.8660089017366137,0.39233828684958727,28,19,1.0454872089990406,0.002613718022497602,60,0.20931986912432166,0.13373934446891725,1.5651330575571223,-0.013713171476536279,-0.12417710341676746,2.5864610456744246,60,0.1422314989860245,0.11527582428121469,1.2338363214740637,-0.021630161879518495,-0.11155936812286849,1.9443330661577685,-0.06708837013829716,-0.01846352018770256,-0.33129673608305854,-0.007916990402982216,0.01261773529389898,-0.6421279795166561
temporal_tabular_backtest__small_random_er_train__long_short_130_30__q0.1__absolute__thr0.005__zna__cost25,test,TTT,temporal_tabular_backtest__small_random_er_train,long_short_130_30,0.1,absolute,0.005,,44,dd_speed_phase_control,DD speed/phase,0.9149532710280375,0.5,33,0,0.9391689106936719,0.0023479222767341804,107,0.2430642949328472,0.19136091389751098,1.2701877827727532,-0.03874711982009094,-0.3557876139107139,6.959336943976817,107,0.20805666630860542,0.16032798214293206,1.2976940364853051,-0.035632499901886466,-0.25754029496489284,5.394424847035768,-0.03500762862424178,-0.031032931754578913,0.027506253712551887,0.0031146199182044768,0.09824731894582106,-1.5649120969410495
temporal_tabular_backtest__small_random_er_train__long_short_130_30__q0.1__absolute__thr0.005__zna__cost25,test,TTT,temporal_tabular_backtest__small_random_er_train,long_short_130_30,0.1,absolute,0.005,,44,dd_speed_phase_vol_target,DD speed/phase + vol target,0.8555947274903309,0.23451827997399585,45,26,0.9081667117169615,0.002270416779292404,107,0.2430642949328472,0.19136091389751098,1.2701877827727532,-0.03874711982009094,-0.3557876139107139,6.959336943976817,107,0.19096627743315442,0.1473739631024011,1.2957938662507413,-0.03597819401508198,-0.19543927524059423,4.750838036941236,-0.052098017499692784,-0.043986950795109864,0.025606083477988095,0.0027689258050089607,0.16034833867011966,-2.2084989070355814
temporal_tabular_backtest__small_random_er_train__long_short_130_30__q0.1__absolute__thr0.005__zna__cost25,validation,TTT,temporal_tabular_backtest__small_random_er_train,long_short_130_30,0.1,absolute,0.005,,44,dd_speed_phase_control,DD speed/phase,0.9291666666666666,0.5,18,0,1.0305589659321868,0.0025763974148304667,60,0.22084049346306345,0.14620800898202707,1.5104541468053965,-0.018011233963318805,-0.1551230181789799,2.712030870802915,60,0.18308919529641265,0.1309062163127858,1.3986287317245611,-0.02185188545912533,-0.13518215360468233,2.3178612801501024,-0.03775129816665079,-0.015301792669241282,-0.11182541508083532,-0.003840651495806525,0.019940864574297557,-0.39416959065281265
temporal_tabular_backtest__small_random_er_train__long_short_130_30__q0.1__absolute__thr0.005__zna__cost25,validation,TTT,temporal_tabular_backtest__small_random_er_train,long_short_130_30,0.1,absolute,0.005,,44,dd_speed_phase_vol_target,DD speed/phase + vol target,0.8727146175583768,0.25755353812641274,26,11,0.9828183268856061,0.002457045817214015,60,0.22084049346306345,0.14620800898202707,1.5104541468053965,-0.018011233963318805,-0.1551230181789799,2.712030870802915,60,0.16719035602313248,0.12775084578812593,1.308722106626337,-0.025602764169235445,-0.1351821536046821,2.1662493858034386,-0.05365013743993097,-0.018457163193901144,-0.20173204017905944,-0.0075915302059166405,0.01994086457429778,-0.5457814849994764
temporal_tabular_backtest__small_random_classifier__long_short_130_30__qna__zscore__thrna__z0.5__cost25,test,TTT,temporal_tabular_backtest__small_random_classifier,long_short_130_30,,zscore,,0.5,45,dd_speed_phase_control,DD speed/phase,0.9004672897196261,0.5,42,0,0.5467712115700862,0.0013669280289252156,107,0.14057965587718946,0.15178810013097924,0.9261572926723642,-0.03798509138108972,-0.311785842481467,3.2312467246276366,107,0.10024903342734004,0.1282341822913561,0.7817652956180431,-0.0430908332157421,-0.273723466814357,2.3440203533248063,-0.04033062244984942,-0.02355391783962313,-0.14439199705432115,-0.005105741834652379,0.038062375667110016,-0.8872263713028303
temporal_tabular_backtest__small_random_classifier__long_short_130_30__qna__zscore__thrna__z0.5__cost25,test,TTT,temporal_tabular_backtest__small_random_classifier,long_short_130_30,,zscore,,0.5,45,dd_speed_phase_vol_target,DD speed/phase + vol target,0.8449850075179278,0.2230020188530639,52,26,0.523500375400138,0.0013087509385003447,107,0.14057965587718946,0.15178810013097924,0.9261572926723642,-0.03798509138108972,-0.311785842481467,3.2312467246276366,107,0.10018644121488762,0.11515667916009012,0.8700011318979513,-0.0373028681110506,-0.21404473241098032,2.3428315899344985,-0.040393214662301835,-0.03663142097088912,-0.05615616077441299,0.0006822232700391187,0.09774111007048669,-0.8884151346931382
temporal_tabular_backtest__small_random_classifier__long_short_130_30__qna__zscore__thrna__z0.5__cost25,validation,TTT,temporal_tabular_backtest__small_random_classifier,long_short_130_30,,zscore,,0.5,45,dd_speed_phase_control,DD speed/phase,0.9283333333333333,0.5,19,0,0.49067244246232405,0.0012266811061558104,60,0.15709802064902512,0.10439660491085444,1.5048192494686305,-0.011189918253969712,-0.12546835551872926,2.074200589595697,60,0.1378715261288963,0.08775694594554379,1.5710611239189014,-0.010382019095967669,-0.07540848286199331,1.9075070392336073,-0.019226494520128812,-0.016639658965310652,0.06624187445027085,0.0008078991580020428,0.05005987265673595,-0.16669355036208966
temporal_tabular_backtest__small_random_classifier__long_short_130_30__qna__zscore__thrna__z0.5__cost25,validation,TTT,temporal_tabular_backtest__small_random_classifier,long_short_130_30,,zscore,,0.5,45,dd_speed_phase_vol_target,DD speed/phase + vol target,0.8594842662540295,0.38237244918629587,31,20,0.5005545059642311,0.0012513862649105776,60,0.15709802064902512,0.10439660491085444,1.5048192494686305,-0.011189918253969712,-0.12546835551872926,2.074200589595697,60,0.1144622597447944,0.08511944033109987,1.3447252390236126,-0.01235787611601421,-0.07540848286199331,1.7192016938726908,-0.04263576090423071,-0.019277164579754563,-0.16009401044501792,-0.001167957862044499,0.05005987265673595,-0.35499889572300614
temporal_tabular_backtest__tiny_random_er_train__long_short_130_30__q0.2__absolute__thr0__zna__cost25,test,TTT,temporal_tabular_backtest__tiny_random_er_train,long_short_130_30,0.2,absolute,0.0,,46,dd_speed_phase_control,DD speed/phase,0.9046728971962615,0.5,38,0,0.7438300574227799,0.0018595751435569498,107,0.18436408376197866,0.17100964243432,1.078091744638246,-0.04250833441749748,-0.32676815566379547,4.521091432051283,107,0.14969256477887138,0.1373285542684639,1.0900323357823825,-0.038309096005423864,-0.22412706272275262,3.4688620382307955,-0.034671518983107275,-0.03368108816585608,0.01194059114413637,0.004199238412073619,0.10264109294104284,-1.0522293938204874
temporal_tabular_backtest__tiny_random_er_train__long_short_130_30__q0.2__absolute__thr0__zna__cost25,test,TTT,temporal_tabular_backtest__tiny_random_er_train,long_short_130_30,0.2,absolute,0.0,,46,dd_speed_phase_vol_target,DD speed/phase + vol target,0.8398384622522219,0.20869784243546513,54,34,0.7061169887498,0.0017652924718744997,107,0.18436408376197866,0.17100964243432,1.078091744638246,-0.04250833441749748,-0.32676815566379547,4.521091432051283,107,0.14614102119377925,0.1268005762374439,1.152526475274993,-0.034728258973794016,-0.17758608374633378,3.374473359866759,-0.038223062568199406,-0.04420906619687609,0.07443473063674699,0.007780075443703467,0.1491820719174617,-1.1466180721845238
temporal_tabular_backtest__tiny_random_er_train__long_short_130_30__q0.2__absolute__thr0__zna__cost25,validation,TTT,temporal_tabular_backtest__tiny_random_er_train,long_short_130_30,0.2,absolute,0.0,,46,dd_speed_phase_control,DD speed/phase,0.9333333333333333,0.5,17,0,0.7737968057702097,0.0019344920144255236,60,0.18496369708758098,0.1237997086312715,1.4940559968398794,-0.013888357851841714,-0.14106858552257007,2.336281805820797,60,0.1666052491833463,0.10522897620093573,1.5832639943698776,-0.013646605122016018,-0.08587423489462376,2.1608251754670422,-0.018358447904234687,-0.018570732430335773,0.0892079975299982,0.000241752729825696,0.05519435062794631,-0.17545663035375458
temporal_tabular_backtest__tiny_random_er_train__long_short_130_30__q0.2__absolute__thr0__zna__cost25,validation,TTT,temporal_tabular_backtest__tiny_random_er_train,long_short_130_30,0.2,absolute,0.0,,46,dd_speed_phase_vol_target,DD speed/phase + vol target,0.8749042205822851,0.42424239918707546,28,16,0.7706741301911433,0.0019266853254778576,60,0.18496369708758098,0.1237997086312715,1.4940559968398794,-0.013888357851841714,-0.14106858552257007,2.336281805820797,60,0.14370537598459832,0.1025202359299039,1.4017269340157772,-0.015719013565196067,-0.08587423489462376,1.9569098199080528,-0.041258321102982665,-0.021279472701367597,-0.09232906282410225,-0.0018306557133543535,0.05519435062794631,-0.379371985912744
temporal_tabular_backtest__tiny_random_er_train__long_short_130_30__q0.2__sign__thr0__zna__cost25,test,TTT,temporal_tabular_backtest__tiny_random_er_train,long_short_130_30,0.2,sign,0.0,,47,dd_speed_phase_control,DD speed/phase,0.9046728971962615,0.5,38,0,0.7438300574227799,0.0018595751435569498,107,0.18436408376197866,0.17100964243432,1.078091744638246,-0.04250833441749748,-0.32676815566379547,4.521091432051283,107,0.14969256477887138,0.1373285542684639,1.0900323357823825,-0.038309096005423864,-0.22412706272275262,3.4688620382307955,-0.034671518983107275,-0.03368108816585608,0.01194059114413637,0.004199238412073619,0.10264109294104284,-1.0522293938204874
temporal_tabular_backtest__tiny_random_er_train__long_short_130_30__q0.2__sign__thr0__zna__cost25,test,TTT,temporal_tabular_backtest__tiny_random_er_train,long_short_130_30,0.2,sign,0.0,,47,dd_speed_phase_vol_target,DD speed/phase + vol target,0.8398384622522219,0.20869784243546513,54,34,0.7061169887498,0.0017652924718744997,107,0.18436408376197866,0.17100964243432,1.078091744638246,-0.04250833441749748,-0.32676815566379547,4.521091432051283,107,0.14614102119377925,0.1268005762374439,1.152526475274993,-0.034728258973794016,-0.17758608374633378,3.374473359866759,-0.038223062568199406,-0.04420906619687609,0.07443473063674699,0.007780075443703467,0.1491820719174617,-1.1466180721845238
temporal_tabular_backtest__tiny_random_er_train__long_short_130_30__q0.2__sign__thr0__zna__cost25,validation,TTT,temporal_tabular_backtest__tiny_random_er_train,long_short_130_30,0.2,sign,0.0,,47,dd_speed_phase_control,DD speed/phase,0.9333333333333333,0.5,17,0,0.7737968057702097,0.0019344920144255236,60,0.18496369708758098,0.1237997086312715,1.4940559968398794,-0.013888357851841714,-0.14106858552257007,2.336281805820797,60,0.1666052491833463,0.10522897620093573,1.5832639943698776,-0.013646605122016018,-0.08587423489462376,2.1608251754670422,-0.018358447904234687,-0.018570732430335773,0.0892079975299982,0.000241752729825696,0.05519435062794631,-0.17545663035375458
temporal_tabular_backtest__tiny_random_er_train__long_short_130_30__q0.2__sign__thr0__zna__cost25,validation,TTT,temporal_tabular_backtest__tiny_random_er_train,long_short_130_30,0.2,sign,0.0,,47,dd_speed_phase_vol_target,DD speed/phase + vol target,0.8749042205822851,0.42424239918707546,28,16,0.7706741301911433,0.0019266853254778576,60,0.18496369708758098,0.1237997086312715,1.4940559968398794,-0.013888357851841714,-0.14106858552257007,2.336281805820797,60,0.14370537598459832,0.1025202359299039,1.4017269340157772,-0.015719013565196067,-0.08587423489462376,1.9569098199080528,-0.041258321102982665,-0.021279472701367597,-0.09232906282410225,-0.0018306557133543535,0.05519435062794631,-0.379371985912744
dl_xgb__mlp_er_train_score__gross_normalized_long_short__q0.2__absolute__thr0.005__zna__cost25,test,MLP,dl_xgb__mlp_er_train_score,gross_normalized_long_short,0.2,absolute,0.005,,48,dd_speed_phase_control,DD speed/phase,0.8341121495327103,0.5,58,0,0.8285216658930173,0.002071304164732543,107,0.09264328013207979,0.1178013804816068,0.7864362858340601,-0.06170135757873492,-0.3191872001283871,2.2034289895413894,107,0.08187042322693405,0.09918836493694884,0.8254034964582458,-0.05340170840243905,-0.22840498428243983,2.0171086622723595,-0.010772856905145733,-0.018613015544657954,0.03896721062418573,0.008299649176295866,0.09078221584594726,-0.18632032726902992
dl_xgb__mlp_er_train_score__gross_normalized_long_short__q0.2__absolute__thr0.005__zna__cost25,test,MLP,dl_xgb__mlp_er_train_score,gross_normalized_long_short,0.2,absolute,0.005,,48,dd_speed_phase_vol_target,DD speed/phase + vol target,0.7876387828817991,0.31728485688281743,64,23,0.7958767601997614,0.0019896919004994034,107,0.09264328013207979,0.1178013804816068,0.7864362858340601,-0.06170135757873492,-0.3191872001283871,2.2034289895413894,107,0.07923711670415123,0.09663434348004836,0.8199684899862847,-0.05266492938871781,-0.2161748400434158,1.973749884737987,-0.013406163427928552,-0.021167037001558434,0.033532204152224576,0.009036428190017112,0.10301236008497128,-0.22967910480340237
dl_xgb__mlp_er_train_score__gross_normalized_long_short__q0.2__absolute__thr0.005__zna__cost25,validation,MLP,dl_xgb__mlp_er_train_score,gross_normalized_long_short,0.2,absolute,0.005,,48,dd_speed_phase_control,DD speed/phase,0.9141666666666667,0.5,24,0,0.9333068126509676,0.0023332670316274185,60,0.13628543150476657,0.09150197866957543,1.489426059264899,-0.012208879559781774,-0.057653534488598335,1.894249550115551,60,0.11189942857500079,0.08557232981914781,1.3076590156128014,-0.013303128006864595,-0.057653534488598224,1.6995249129704861,-0.024386002929765782,-0.005929648850427627,-0.1817670436520975,-0.0010942484470828212,1.1102230246251565e-16,-0.19472463714506483
dl_xgb__mlp_er_train_score__gross_normalized_long_short__q0.2__absolute__thr0.005__zna__cost25,validation,MLP,dl_xgb__mlp_er_train_score,gross_normalized_long_short,0.2,absolute,0.005,,48,dd_speed_phase_vol_target,DD speed/phase + vol target,0.8949208174904998,0.4980668179039255,29,9,0.9327124443700183,0.002331781110925045,60,0.13628543150476657,0.09150197866957543,1.489426059264899,-0.012208879559781774,-0.057653534488598335,1.894249550115551,60,0.10389816551148723,0.08406160103250196,1.2359765247787222,-0.01391736690395813,-0.05765353448859811,1.63924949333712,-0.032387265993279346,-0.007440377637073475,-0.2534495344861767,-0.0017084873441763557,2.220446049250313e-16,-0.25500005677843096
temporal_tabular_backtest__small_ft_warmstart_er_train__long_short_130_30__q0.1__absolute__thr0.005__zna__cost25,test,TTT,temporal_tabular_backtest__small_ft_warmstart_er_train,long_short_130_30,0.1,absolute,0.005,,49,dd_speed_phase_control,DD speed/phase,0.891588785046729,0.5,41,0,0.9782679497658179,0.002445669874414545,107,0.22562288503409267,0.2129096937924541,1.0597116599774525,-0.03815875178770677,-0.3531355226816636,6.135481945121931,107,0.16656631409254552,0.1725717716668051,0.9652002322497176,-0.03987804855872703,-0.23319269732462655,3.9501091643814816,-0.05905657094154715,-0.04033792212564902,-0.09451142772773491,-0.0017192967710202567,0.11994282535703704,-2.1853727807404497
temporal_tabular_backtest__small_ft_warmstart_er_train__long_short_130_30__q0.1__absolute__thr0.005__zna__cost25,test,TTT,temporal_tabular_backtest__small_ft_warmstart_er_train,long_short_130_30,0.1,absolute,0.005,,49,dd_speed_phase_vol_target,DD speed/phase + vol target,0.8479631239022154,0.3308576794316095,51,23,0.9526932910597978,0.0023817332276494948,107,0.22562288503409267,0.2129096937924541,1.0597116599774525,-0.03815875178770677,-0.3531355226816636,6.135481945121931,107,0.14686196999292833,0.16770502911885665,0.8757159565491841,-0.04543204739593337,-0.23319269732462666,3.3934472536711278,-0.07876091504116434,-0.04520466467359746,-0.18399570342826843,-0.0072732956082266,0.11994282535703693,-2.7420346914508036
temporal_tabular_backtest__small_ft_warmstart_er_train__long_short_130_30__q0.1__absolute__thr0.005__zna__cost25,validation,TTT,temporal_tabular_backtest__small_ft_warmstart_er_train,long_short_130_30,0.1,absolute,0.005,,49,dd_speed_phase_control,DD speed/phase,0.9408333333333333,0.5,15,0,0.9398139166242989,0.002349534791560748,60,0.26079895615833126,0.1759314699071718,1.4823894570763196,-0.017101674448431567,-0.14960227274987614,3.1858784548806063,60,0.210260101542997,0.1543198774559707,1.3624952599057547,-0.021720311683700685,-0.13911949403166546,2.5965314126536643,-0.05053885461533425,-0.02161159245120109,-0.11989419717056493,-0.0046186372352691185,0.010482778718210684,-0.589347042226942
