model,split,score_name,month,rank_ic
ft_transformer,train,prediction_ft_er_train_score,1989-12-29,-0.06322415944824995
ft_transformer,train,prediction_ft_er_train_score,1990-01-31,0.09399081521626888
ft_transformer,train,prediction_ft_er_train_score,1990-02-28,0.128924505013855
ft_transformer,train,prediction_ft_er_train_score,1990-03-30,0.06804891341778531
ft_transformer,train,prediction_ft_er_train_score,1990-04-30,0.2083556714372169
ft_transformer,train,prediction_ft_er_train_score,1990-05-31,0.0933654947693388
ft_transformer,train,prediction_ft_er_train_score,1990-06-29,0.13795680000753796
ft_transformer,train,prediction_ft_er_train_score,1990-07-31,0.12492265496275853
ft_transformer,train,prediction_ft_er_train_score,1990-08-31,0.09622512908884484
ft_transformer,train,prediction_ft_er_train_score,1990-09-28,0.17847616366565744
ft_transformer,train,prediction_ft_er_train_score,1990-10-31,0.1358984041972782
ft_transformer,train,prediction_ft_er_train_score,1990-11-30,0.23473036689728796
ft_transformer,train,prediction_ft_er_train_score,1990-12-31,0.0055649308540956025
ft_transformer,train,prediction_ft_er_train_score,1991-01-31,0.07984017644851718
ft_transformer,train,prediction_ft_er_train_score,1991-02-28,0.10165511366145581
ft_transformer,train,prediction_ft_er_train_score,1991-03-28,-0.0007701056028421275
ft_transformer,train,prediction_ft_er_train_score,1991-04-30,0.12903079864759387
ft_transformer,train,prediction_ft_er_train_score,1991-05-31,-0.10241002778051635
ft_transformer,train,prediction_ft_er_train_score,1991-06-28,0.10763962607177292
ft_transformer,train,prediction_ft_er_train_score,1991-07-31,0.0856064229340119
ft_transformer,train,prediction_ft_er_train_score,1991-08-30,0.009631474225250448
ft_transformer,train,prediction_ft_er_train_score,1991-09-30,0.02246144024655763
ft_transformer,train,prediction_ft_er_train_score,1991-10-31,-0.04799758602079718
ft_transformer,train,prediction_ft_er_train_score,1991-11-29,0.31271045554195365
ft_transformer,train,prediction_ft_er_train_score,1991-12-31,-0.14699919764508376
ft_transformer,train,prediction_ft_er_train_score,1992-01-31,0.000916550442008996
ft_transformer,train,prediction_ft_er_train_score,1992-02-28,0.12822757912030983
ft_transformer,train,prediction_ft_er_train_score,1992-03-31,0.17286464164214743
ft_transformer,train,prediction_ft_er_train_score,1992-04-30,0.0950551937730484
ft_transformer,train,prediction_ft_er_train_score,1992-05-29,0.10157923757713122
ft_transformer,train,prediction_ft_er_train_score,1992-06-30,0.12159080209773576
ft_transformer,train,prediction_ft_er_train_score,1992-07-31,0.10482988163136134
ft_transformer,train,prediction_ft_er_train_score,1992-08-31,0.10665252860681483
ft_transformer,train,prediction_ft_er_train_score,1992-09-30,0.17542231347822143
ft_transformer,train,prediction_ft_er_train_score,1992-10-30,0.10546560674346067
ft_transformer,train,prediction_ft_er_train_score,1992-11-30,0.0961082287094397
ft_transformer,train,prediction_ft_er_train_score,1992-12-31,0.0013588952997416733
ft_transformer,train,prediction_ft_er_train_score,1993-01-29,0.13471818736298058
ft_transformer,train,prediction_ft_er_train_score,1993-02-26,0.1179478030327388
ft_transformer,train,prediction_ft_er_train_score,1993-03-31,0.023992129168838715
ft_transformer,train,prediction_ft_er_train_score,1993-04-30,-0.003726728605499131
ft_transformer,train,prediction_ft_er_train_score,1993-05-28,0.10308619768008458
ft_transformer,train,prediction_ft_er_train_score,1993-06-30,0.11961913702140735
ft_transformer,train,prediction_ft_er_train_score,1993-07-30,0.12357857636884129
ft_transformer,train,prediction_ft_er_train_score,1993-08-31,0.06402421688200657
ft_transformer,train,prediction_ft_er_train_score,1993-09-30,-0.017864338605900098
ft_transformer,train,prediction_ft_er_train_score,1993-10-29,0.0628390427655222
ft_transformer,train,prediction_ft_er_train_score,1993-11-30,0.21295077032184706
ft_transformer,train,prediction_ft_er_train_score,1993-12-31,-0.0008515313192017098
ft_transformer,train,prediction_ft_er_train_score,1994-01-31,0.09285475520656873
ft_transformer,train,prediction_ft_er_train_score,1994-02-28,0.030611543983471927
ft_transformer,train,prediction_ft_er_train_score,1994-03-31,0.2083137770805467
ft_transformer,train,prediction_ft_er_train_score,1994-04-29,0.10084267247808558
ft_transformer,train,prediction_ft_er_train_score,1994-05-31,0.1816029846145007
ft_transformer,train,prediction_ft_er_train_score,1994-06-30,0.10343798314750645
ft_transformer,train,prediction_ft_er_train_score,1994-07-29,0.0832797203734068
ft_transformer,train,prediction_ft_er_train_score,1994-08-31,0.031446264042284705
ft_transformer,train,prediction_ft_er_train_score,1994-09-30,0.12404140472115745
ft_transformer,train,prediction_ft_er_train_score,1994-10-31,0.07116341365815479
ft_transformer,train,prediction_ft_er_train_score,1994-11-30,0.21646837888668713
ft_transformer,train,prediction_ft_er_train_score,1994-12-30,-0.07902750641652873
ft_transformer,train,prediction_ft_er_train_score,1995-01-31,0.10937563211349921
ft_transformer,train,prediction_ft_er_train_score,1995-02-28,0.09162109501918722
ft_transformer,train,prediction_ft_er_train_score,1995-03-31,0.06804209882361825
ft_transformer,train,prediction_ft_er_train_score,1995-04-28,0.05533462007662572
ft_transformer,train,prediction_ft_er_train_score,1995-05-31,0.05989714889255058
ft_transformer,train,prediction_ft_er_train_score,1995-06-30,0.1041823855073986
ft_transformer,train,prediction_ft_er_train_score,1995-07-31,0.049546311376825615
ft_transformer,train,prediction_ft_er_train_score,1995-08-31,0.06313325514372663
ft_transformer,train,prediction_ft_er_train_score,1995-09-29,0.26196714844683894
ft_transformer,train,prediction_ft_er_train_score,1995-10-31,0.1915002903403852
ft_transformer,train,prediction_ft_er_train_score,1995-11-30,0.1353420124977815
ft_transformer,train,prediction_ft_er_train_score,1995-12-29,-0.09313472703148816
ft_transformer,train,prediction_ft_er_train_score,1996-01-31,0.038876987767433334
ft_transformer,train,prediction_ft_er_train_score,1996-02-29,0.09328400189039279
ft_transformer,train,prediction_ft_er_train_score,1996-03-29,-0.05902061991769663
ft_transformer,train,prediction_ft_er_train_score,1996-04-30,-0.08800393340640125
ft_transformer,train,prediction_ft_er_train_score,1996-05-31,0.22218048682967842
ft_transformer,train,prediction_ft_er_train_score,1996-06-28,0.36975944096675534
ft_transformer,train,prediction_ft_er_train_score,1996-07-31,0.05492039081354004
ft_transformer,train,prediction_ft_er_train_score,1996-08-30,0.12481423355400081
ft_transformer,train,prediction_ft_er_train_score,1996-09-30,0.2794502773154289
ft_transformer,train,prediction_ft_er_train_score,1996-10-31,0.19801018369869786
ft_transformer,train,prediction_ft_er_train_score,1996-11-29,0.22021962712503015
ft_transformer,train,prediction_ft_er_train_score,1996-12-31,-0.08217110299281559
ft_transformer,train,prediction_ft_er_train_score,1997-01-31,0.18687700806589114
ft_transformer,train,prediction_ft_er_train_score,1997-02-28,0.23930820061985694
ft_transformer,train,prediction_ft_er_train_score,1997-03-31,0.23972768606579004
ft_transformer,train,prediction_ft_er_train_score,1997-04-30,0.09704749103104653
ft_transformer,train,prediction_ft_er_train_score,1997-05-30,0.16835012779035996
ft_transformer,train,prediction_ft_er_train_score,1997-06-30,0.1398435819417204
ft_transformer,train,prediction_ft_er_train_score,1997-07-31,-0.008567274729134197
ft_transformer,train,prediction_ft_er_train_score,1997-08-29,0.07320415714361132
ft_transformer,train,prediction_ft_er_train_score,1997-09-30,0.0566723077985951
ft_transformer,train,prediction_ft_er_train_score,1997-10-31,0.3007124645898742
ft_transformer,train,prediction_ft_er_train_score,1997-11-28,0.42965422821343763
ft_transformer,train,prediction_ft_er_train_score,1997-12-31,-0.12367489379169837
ft_transformer,train,prediction_ft_er_train_score,1998-01-30,0.09027353561758618
ft_transformer,train,prediction_ft_er_train_score,1998-02-27,0.12967843734893694
ft_transformer,train,prediction_ft_er_train_score,1998-03-31,0.057459697914793204
ft_transformer,train,prediction_ft_er_train_score,1998-04-30,0.14499692908384787
ft_transformer,train,prediction_ft_er_train_score,1998-05-29,0.22574628745243433
ft_transformer,train,prediction_ft_er_train_score,1998-06-30,0.1259702760806848
ft_transformer,train,prediction_ft_er_train_score,1998-07-31,0.24307061561409846
ft_transformer,train,prediction_ft_er_train_score,1998-08-31,0.03741979813871428
ft_transformer,train,prediction_ft_er_train_score,1998-09-30,0.09414707343308934
ft_transformer,train,prediction_ft_er_train_score,1998-10-30,0.06026156847929057
ft_transformer,train,prediction_ft_er_train_score,1998-11-30,0.18038211854359992
ft_transformer,train,prediction_ft_er_train_score,1998-12-31,-0.07102275841645025
ft_transformer,train,prediction_ft_er_train_score,1999-01-29,-0.0617529884633107
ft_transformer,train,prediction_ft_er_train_score,1999-02-26,0.0015933103473082914
ft_transformer,train,prediction_ft_er_train_score,1999-03-31,0.08037056146472973
ft_transformer,train,prediction_ft_er_train_score,1999-04-30,0.05470607950987185
ft_transformer,train,prediction_ft_er_train_score,1999-05-28,0.14506830948894717
ft_transformer,train,prediction_ft_er_train_score,1999-06-30,-0.003177719147635027
ft_transformer,train,prediction_ft_er_train_score,1999-07-30,0.028366765313956623
ft_transformer,train,prediction_ft_er_train_score,1999-08-31,0.021789971020800946
ft_transformer,train,prediction_ft_er_train_score,1999-09-30,0.04044748098314699
ft_transformer,train,prediction_ft_er_train_score,1999-10-29,-0.0381077031016059
ft_transformer,train,prediction_ft_er_train_score,1999-11-30,-0.020523103394407008
ft_transformer,train,prediction_ft_er_train_score,1999-12-31,-0.2186238213530676
ft_transformer,train,prediction_ft_er_train_score,2000-01-31,0.09035699526828844
ft_transformer,train,prediction_ft_er_train_score,2000-02-29,0.24833209168610068
ft_transformer,train,prediction_ft_er_train_score,2000-03-31,0.3235166793402839
ft_transformer,train,prediction_ft_er_train_score,2000-04-28,0.3451086699857158
ft_transformer,train,prediction_ft_er_train_score,2000-05-31,-0.17960444846498824
ft_transformer,train,prediction_ft_er_train_score,2000-06-30,0.22774329103142799
ft_transformer,train,prediction_ft_er_train_score,2000-07-31,0.07156564776429655
ft_transformer,train,prediction_ft_er_train_score,2000-08-31,0.30050496875290883
ft_transformer,train,prediction_ft_er_train_score,2000-09-29,0.34043627286929445
ft_transformer,train,prediction_ft_er_train_score,2000-10-31,0.46625081428300985
ft_transformer,train,prediction_ft_er_train_score,2000-11-30,0.38063310266721617
ft_transformer,train,prediction_ft_er_train_score,2000-12-29,-0.37959095073293575
ft_transformer,train,prediction_ft_er_train_score,2001-01-31,0.4409382411237768
ft_transformer,train,prediction_ft_er_train_score,2001-02-28,0.2845468998753464
ft_transformer,train,prediction_ft_er_train_score,2001-03-30,0.0792632341447252
ft_transformer,train,prediction_ft_er_train_score,2001-04-30,0.038880578032783164
ft_transformer,train,prediction_ft_er_train_score,2001-05-31,0.09355328814154926
ft_transformer,train,prediction_ft_er_train_score,2001-06-29,0.2948130033225796
ft_transformer,train,prediction_ft_er_train_score,2001-07-31,0.2250280650410371
ft_transformer,train,prediction_ft_er_train_score,2001-08-31,0.3138022753954496
ft_transformer,train,prediction_ft_er_train_score,2001-09-28,-0.09626198254928667
ft_transformer,train,prediction_ft_er_train_score,2001-10-31,-0.08926543834245619
ft_transformer,train,prediction_ft_er_train_score,2001-11-30,0.07375808654579741
ft_transformer,train,prediction_ft_er_train_score,2001-12-31,0.07959701346692011
ft_transformer,train,prediction_ft_er_train_score,2002-01-31,0.3782789799337994
ft_transformer,train,prediction_ft_er_train_score,2002-02-28,0.03565794429078156
ft_transformer,train,prediction_ft_er_train_score,2002-03-28,0.32229060255294967
ft_transformer,train,prediction_ft_er_train_score,2002-04-30,0.1565909369838439
ft_transformer,train,prediction_ft_er_train_score,2002-05-31,0.3114294375752873
ft_transformer,train,prediction_ft_er_train_score,2002-06-28,0.15069710337085834
ft_transformer,train,prediction_ft_er_train_score,2002-07-31,0.1447599485963148
ft_transformer,train,prediction_ft_er_train_score,2002-08-30,0.2861624143355446
ft_transformer,train,prediction_ft_er_train_score,2002-09-30,-0.010162080574612889
ft_transformer,train,prediction_ft_er_train_score,2002-10-31,-0.2777040663321153
ft_transformer,train,prediction_ft_er_train_score,2002-11-29,-0.004815994928543425
ft_transformer,train,prediction_ft_er_train_score,2002-12-31,-0.05653964915708932
ft_transformer,train,prediction_ft_er_train_score,2003-01-31,0.07807012982212186
ft_transformer,train,prediction_ft_er_train_score,2003-02-28,0.006505848392916976
ft_transformer,train,prediction_ft_er_train_score,2003-03-31,0.12491541562959302
ft_transformer,train,prediction_ft_er_train_score,2003-04-30,0.08070412699926695
ft_transformer,train,prediction_ft_er_train_score,2003-05-30,0.07861473454082106
ft_transformer,train,prediction_ft_er_train_score,2003-06-30,0.1772477048423752
ft_transformer,train,prediction_ft_er_train_score,2003-07-31,0.18802564397387805
ft_transformer,train,prediction_ft_er_train_score,2003-08-29,-0.09185393780408929
ft_transformer,train,prediction_ft_er_train_score,2003-09-30,0.1830857081468905
ft_transformer,train,prediction_ft_er_train_score,2003-10-31,0.06867401397948654
ft_transformer,train,prediction_ft_er_train_score,2003-11-28,-0.03965536479546859
ft_transformer,train,prediction_ft_er_train_score,2003-12-31,-0.1635365760985993
ft_transformer,train,prediction_ft_er_train_score,2004-01-30,0.18745119936537058
ft_transformer,train,prediction_ft_er_train_score,2004-02-27,0.10250765268980455
ft_transformer,train,prediction_ft_er_train_score,2004-03-31,0.15378905644544352
