run_name,score_name,split,month,rank_ic,n_stocks
temporal_tabular_small_random,prediction_temporal_tabular_classifier_score,train,1995-02-28,0.06364675008302133,8019
temporal_tabular_small_random,prediction_temporal_tabular_classifier_score,train,1995-03-31,0.060378090019625026,8025
temporal_tabular_small_random,prediction_temporal_tabular_classifier_score,train,1995-04-28,0.10438368527635948,8039
temporal_tabular_small_random,prediction_temporal_tabular_classifier_score,train,1995-05-31,-0.015505919784673843,8041
temporal_tabular_small_random,prediction_temporal_tabular_classifier_score,train,1995-06-30,0.01735478554322891,8065
temporal_tabular_small_random,prediction_temporal_tabular_classifier_score,train,1995-07-31,0.07198379400797905,8097
temporal_tabular_small_random,prediction_temporal_tabular_classifier_score,train,1995-08-31,0.07346413019525727,8125
temporal_tabular_small_random,prediction_temporal_tabular_classifier_score,train,1995-09-29,0.2680880334074049,8133
temporal_tabular_small_random,prediction_temporal_tabular_classifier_score,train,1995-10-31,0.17639605095483554,8169
temporal_tabular_small_random,prediction_temporal_tabular_classifier_score,train,1995-11-30,0.17810629536906467,8219
temporal_tabular_small_random,prediction_temporal_tabular_classifier_score,train,1995-12-29,-0.06018626355482203,8276
temporal_tabular_small_random,prediction_temporal_tabular_classifier_score,train,1996-01-31,0.0017376838552955246,8268
temporal_tabular_small_random,prediction_temporal_tabular_classifier_score,train,1996-02-29,0.0736726775858118,8299
temporal_tabular_small_random,prediction_temporal_tabular_classifier_score,train,1996-03-29,-0.11845901886486972,8366
temporal_tabular_small_random,prediction_temporal_tabular_classifier_score,train,1996-04-30,-0.10451295998652972,8407
temporal_tabular_small_random,prediction_temporal_tabular_classifier_score,train,1996-05-31,0.31210103118939436,8495
temporal_tabular_small_random,prediction_temporal_tabular_classifier_score,train,1996-06-28,0.3913143414582586,8559
temporal_tabular_small_random,prediction_temporal_tabular_classifier_score,train,1996-07-31,0.016070163137274537,8595
temporal_tabular_small_random,prediction_temporal_tabular_classifier_score,train,1996-08-30,0.09949247135226544,8642
temporal_tabular_small_random,prediction_temporal_tabular_classifier_score,train,1996-09-30,0.33301535443006064,8657
temporal_tabular_small_random,prediction_temporal_tabular_classifier_score,train,1996-10-31,0.21641521125859156,8737
temporal_tabular_small_random,prediction_temporal_tabular_classifier_score,train,1996-11-29,0.22912693411305057,8804
temporal_tabular_small_random,prediction_temporal_tabular_classifier_score,train,1996-12-31,-0.11576974945577734,8822
temporal_tabular_small_random,prediction_temporal_tabular_classifier_score,train,1997-01-31,0.24766557117909166,8818
temporal_tabular_small_random,prediction_temporal_tabular_classifier_score,train,1997-02-28,0.2834182682382102,8832
temporal_tabular_small_random,prediction_temporal_tabular_classifier_score,train,1997-03-31,0.2309455915088122,8835
