model,split,rows,accuracy,balanced_accuracy,macro_f1,precision_bottom,precision_top,recall_bottom,recall_top,monthly_rank_ic_mean,monthly_rank_ic_std,monthly_rank_ic_months,monthly_rank_ic_tstat,er_train_monthly_rank_ic_mean,er_train_monthly_rank_ic_std,er_train_monthly_rank_ic_months,er_train_monthly_rank_ic_tstat
ft_transformer,train,1834902,0.6077163794033686,0.38714437503188,0.3474271135760662,0.39575405470830305,0.0,0.22268503510143592,0.0,0.08247516524913752,0.11477957753188159,252,11.406669092900115,0.08247516524913752,0.11477957753188159,252,11.406669092900115
ft_transformer,validation,405264,0.6132570373879742,0.37536243001422737,0.3306471006243052,0.4485281062462271,0.0,0.15578056782023136,0.0,0.05383633519544839,0.08945952928857852,60,4.661487295785099,0.05383633519544839,0.08945952928857852,60,4.661487295785099
ft_transformer,test,868926,0.6187086127011967,0.3815710119352261,0.3388020623414447,0.48659854879312897,0.0,0.170132716635314,0.0,0.06930190577662423,0.08348502184063532,107,8.586743725926812,0.06930190577662423,0.08348502184063532,107,8.586743725926812
