model,split,rows,loss,accuracy,balanced_accuracy,macro_f1,precision_bottom,recall_bottom,precision_top,recall_top,classifier_monthly_rank_ic_mean,classifier_monthly_rank_ic_std,classifier_monthly_rank_ic_months,classifier_monthly_rank_ic_tstat,er_train_monthly_rank_ic_mean,er_train_monthly_rank_ic_std,er_train_monthly_rank_ic_months,er_train_monthly_rank_ic_tstat
temporal_tabular_transformer,train,1834902,0.8672181424410952,0.6101388521021831,0.3804792364374334,0.33871399566352367,0.4145984252921561,0.18662740173096254,0.0,0.0,0.0849552786528751,0.1586033243917794,252,8.503120879956235,0.08099985865324974,0.12487043098076309,252,10.297336873654109
temporal_tabular_transformer,validation,405264,0.8589084623215667,0.6124698961664495,0.3670530561748955,0.3171608585727314,0.46965394426529333,0.12034730273056905,0.0,0.0,0.09313225421719075,0.11092131482337309,60,6.503703461364478,0.058305597735209526,0.08731678082524513,60,5.172353054817317
temporal_tabular_transformer,test,868926,0.8318592334023408,0.6226168856726579,0.38823270280521865,0.3478324760293153,0.5073059290719247,0.1903422328840412,0.0,0.0,0.08967175349916962,0.13152095851831133,107,7.052654125961678,0.048017321331156784,0.08407428157941645,107,5.907811814572144
