model,split,month,rank_ic
naive_momentum,train,1999-03-31,-0.08669539281009456
naive_momentum,train,1999-04-30,-0.09029092129731177
naive_momentum,train,1999-05-28,0.07900462470674534
naive_momentum,train,1999-06-30,-0.017820487476214116
naive_momentum,train,1999-07-30,0.07980937778108298
naive_momentum,train,1999-08-31,0.1234031481347862
naive_momentum,train,1999-09-30,0.13487058586917927
naive_momentum,train,1999-10-29,0.1460124022603977
naive_momentum,train,1999-11-30,0.19721502401235544
naive_momentum,train,1999-12-31,-0.08061103628772186
naive_momentum,train,2000-01-31,0.18279874660676232
naive_momentum,train,2000-02-29,-0.02736983186640091
naive_momentum,train,2000-03-31,-0.15953711099108187
naive_momentum,train,2000-04-28,-0.1831304694073006
naive_momentum,train,2000-05-31,0.23595391826386533
naive_momentum,train,2000-06-30,-0.11378572045710933
naive_momentum,train,2000-07-31,0.13500502285192634
naive_momentum,train,2000-08-31,0.002431176112064928
naive_momentum,train,2000-09-29,-0.02117652567536083
naive_momentum,train,2000-10-31,-0.046314547712819704
naive_momentum,train,2000-11-30,0.14552756003311898
naive_momentum,train,2000-12-29,-0.3377820766558285
naive_momentum,train,2001-01-31,0.23081389142348496
naive_momentum,train,2001-02-28,0.2513305808562368
naive_momentum,train,2001-03-30,-0.026128091323823724
naive_momentum,train,2001-04-30,0.04689271406678254
naive_momentum,train,2001-05-31,0.13500096683356824
naive_momentum,train,2001-06-29,0.2077269434160784
naive_momentum,train,2001-07-31,0.21508934721085707
naive_momentum,train,2001-08-31,0.2954305638046181
naive_momentum,train,2001-09-28,-0.11178251532112048
naive_momentum,train,2001-10-31,-0.09994942100993338
naive_momentum,train,2001-11-30,-0.009631187736431738
naive_momentum,train,2001-12-31,0.12467181799238572
naive_momentum,train,2002-01-31,0.20571282197036575
naive_momentum,train,2002-02-28,-0.017206080556664158
naive_momentum,train,2002-03-28,0.21169467976004602
naive_momentum,train,2002-04-30,0.16420645544487109
naive_momentum,train,2002-05-31,0.25248101971004067
naive_momentum,train,2002-06-28,0.1256322041690545
naive_momentum,train,2002-07-31,0.0907324946258228
naive_momentum,train,2002-08-30,0.28050194914970683
naive_momentum,train,2002-09-30,-0.06380057813784355
naive_momentum,train,2002-10-31,-0.22665680071628985
naive_momentum,train,2002-11-29,0.36549272573292363
naive_momentum,train,2002-12-31,0.037326593854623
naive_momentum,train,2003-01-31,0.15943793368327783
