model,split,rows,loss,accuracy,balanced_accuracy,macro_f1,precision_bottom,recall_bottom,precision_top,recall_top,classifier_monthly_rank_ic_mean,classifier_monthly_rank_ic_std,classifier_monthly_rank_ic_months,classifier_monthly_rank_ic_tstat,er_train_monthly_rank_ic_mean,er_train_monthly_rank_ic_std,er_train_monthly_rank_ic_months,er_train_monthly_rank_ic_tstat
temporal_tabular_transformer,train,1834902,0.8659235713483855,0.6101742763373739,0.39952698105185336,0.3617328809275666,0.3969615535347234,0.27041862923239957,0.4131227217496962,0.0018526540631700545,0.10209385066364829,0.14293158326167396,252,11.338918932303297,0.09815782733088263,0.12944658564414,252,12.037453088142893
temporal_tabular_transformer,validation,405264,0.8437677105616119,0.6165437838051245,0.38172619147959347,0.3395919715175151,0.4580420706761589,0.1753656791889692,0.3022222222222222,0.0008388537310486905,0.0885191345089955,0.0997053240957647,60,6.87692732325408,0.05348924492370032,0.12525214701363085,60,3.3079345900259254
temporal_tabular_transformer,test,868926,0.8134143952447116,0.6308270209430953,0.4127247344755351,0.3769671880659064,0.4890294126531804,0.2793895149831156,0.4222222222222222,0.000655896161281414,0.10174041316192547,0.121633136052319,107,8.652338097732015,0.05875459210008733,0.11087137732627556,107,5.481687349210504
