model,split,rows,accuracy,balanced_accuracy,macro_f1,precision_bottom,precision_top,recall_bottom,recall_top,monthly_rank_ic_mean,monthly_rank_ic_std,monthly_rank_ic_months,monthly_rank_ic_tstat,er_train_monthly_rank_ic_mean,er_train_monthly_rank_ic_std,er_train_monthly_rank_ic_months,er_train_monthly_rank_ic_tstat
ft_transformer,train,1834902,0.6080940562493256,0.3837777759281648,0.34325404961035444,0.39890374064313183,0.4,0.2065822343419264,5.448982538735455e-06,0.08154182057256697,0.12212583971129622,252,10.599200588334176,0.08154182057256697,0.12212583971129622,252,10.599200588334176
ft_transformer,validation,405264,0.6132767776066959,0.37377050218548963,0.32811793075325246,0.4513977366409353,0.0,0.14856564958930465,0.0,0.08668531235764988,0.10336492345779683,60,6.49602901818125,0.08668531235764988,0.10336492345779683,60,6.49602901818125
ft_transformer,test,868926,0.6237113402061856,0.39570065743515176,0.3572844770749671,0.48327132874164197,1.0,0.22120014497005677,1.7260425296879315e-05,0.08559945325404474,0.11691473884001916,107,7.573447439113499,0.08559945325404474,0.11691473884001916,107,7.573447439113499
