model,split,score_name,month,rank_ic
ft_transformer,train,prediction_ft_er_train_score,1995-12-29,-0.09811969501961665
ft_transformer,train,prediction_ft_er_train_score,1996-01-31,0.04903106360829183
ft_transformer,train,prediction_ft_er_train_score,1996-02-29,0.09931531216691251
ft_transformer,train,prediction_ft_er_train_score,1996-03-29,0.0036587626961964484
ft_transformer,train,prediction_ft_er_train_score,1996-04-30,-0.05411437499375703
ft_transformer,train,prediction_ft_er_train_score,1996-05-31,0.13614541161890212
ft_transformer,train,prediction_ft_er_train_score,1996-06-28,0.20284427570151853
ft_transformer,train,prediction_ft_er_train_score,1996-07-31,0.07043400484878079
ft_transformer,train,prediction_ft_er_train_score,1996-08-30,0.11438217833942399
ft_transformer,train,prediction_ft_er_train_score,1996-09-30,0.23594394142474923
ft_transformer,train,prediction_ft_er_train_score,1996-10-31,0.1745235144076076
ft_transformer,train,prediction_ft_er_train_score,1996-11-29,0.2037924209237346
ft_transformer,train,prediction_ft_er_train_score,1996-12-31,-0.09522960696155883
ft_transformer,train,prediction_ft_er_train_score,1997-01-31,0.13216188927309638
ft_transformer,train,prediction_ft_er_train_score,1997-02-28,0.1990936369325246
ft_transformer,train,prediction_ft_er_train_score,1997-03-31,0.2094162315564105
ft_transformer,train,prediction_ft_er_train_score,1997-04-30,0.06998381080702547
ft_transformer,train,prediction_ft_er_train_score,1997-05-30,0.1625334582546335
ft_transformer,train,prediction_ft_er_train_score,1997-06-30,0.15349187047640422
ft_transformer,train,prediction_ft_er_train_score,1997-07-31,-0.023796022648107085
ft_transformer,train,prediction_ft_er_train_score,1997-08-29,0.06875312545622866
ft_transformer,train,prediction_ft_er_train_score,1997-09-30,0.05231109564891523
ft_transformer,train,prediction_ft_er_train_score,1997-10-31,0.2442438220945012
ft_transformer,train,prediction_ft_er_train_score,1997-11-28,0.3543175972627423
ft_transformer,train,prediction_ft_er_train_score,1997-12-31,-0.1312037694751417
ft_transformer,train,prediction_ft_er_train_score,1998-01-30,0.13022122967942237
ft_transformer,train,prediction_ft_er_train_score,1998-02-27,0.13169572179070957
ft_transformer,train,prediction_ft_er_train_score,1998-03-31,0.04610671260444857
ft_transformer,train,prediction_ft_er_train_score,1998-04-30,0.10905912687030278
ft_transformer,train,prediction_ft_er_train_score,1998-05-29,0.21561497137811755
ft_transformer,train,prediction_ft_er_train_score,1998-06-30,0.08772814586081766
ft_transformer,train,prediction_ft_er_train_score,1998-07-31,0.12070992159947068
ft_transformer,train,prediction_ft_er_train_score,1998-08-31,0.049800598278405425
ft_transformer,train,prediction_ft_er_train_score,1998-09-30,0.09817982272043688
ft_transformer,train,prediction_ft_er_train_score,1998-10-30,0.038457588659715644
ft_transformer,train,prediction_ft_er_train_score,1998-11-30,0.18795358566352405
ft_transformer,train,prediction_ft_er_train_score,1998-12-31,-0.1735350985235941
ft_transformer,train,prediction_ft_er_train_score,1999-01-29,0.04620384241576316
ft_transformer,train,prediction_ft_er_train_score,1999-02-26,0.07145789816578861
ft_transformer,train,prediction_ft_er_train_score,1999-03-31,0.07891300626449564
ft_transformer,train,prediction_ft_er_train_score,1999-04-30,0.017184876104241548
ft_transformer,train,prediction_ft_er_train_score,1999-05-28,0.13545631954643084
ft_transformer,train,prediction_ft_er_train_score,1999-06-30,-0.006597697694379319
ft_transformer,train,prediction_ft_er_train_score,1999-07-30,0.06640166817936859
ft_transformer,train,prediction_ft_er_train_score,1999-08-31,0.024191943083731626
ft_transformer,train,prediction_ft_er_train_score,1999-09-30,0.0890410560930611
ft_transformer,train,prediction_ft_er_train_score,1999-10-29,-0.05730863986351741
ft_transformer,train,prediction_ft_er_train_score,1999-11-30,0.008739774511122438
ft_transformer,train,prediction_ft_er_train_score,1999-12-31,-0.24057590849902866
ft_transformer,train,prediction_ft_er_train_score,2000-01-31,-0.08854138900387418
ft_transformer,train,prediction_ft_er_train_score,2000-02-29,0.22794555058508364
ft_transformer,train,prediction_ft_er_train_score,2000-03-31,0.308615572060489
ft_transformer,train,prediction_ft_er_train_score,2000-04-28,0.26616140189662046
ft_transformer,train,prediction_ft_er_train_score,2000-05-31,-0.1432440490858905
ft_transformer,train,prediction_ft_er_train_score,2000-06-30,0.20463832613778157
ft_transformer,train,prediction_ft_er_train_score,2000-07-31,0.07482438265577294
ft_transformer,train,prediction_ft_er_train_score,2000-08-31,0.23961190411065236
ft_transformer,train,prediction_ft_er_train_score,2000-09-29,0.3121246754886328
ft_transformer,train,prediction_ft_er_train_score,2000-10-31,0.43516515601364736
ft_transformer,train,prediction_ft_er_train_score,2000-11-30,0.3652586027308152
ft_transformer,train,prediction_ft_er_train_score,2000-12-29,-0.4221393325496585
ft_transformer,train,prediction_ft_er_train_score,2001-01-31,0.4349349794559084
ft_transformer,train,prediction_ft_er_train_score,2001-02-28,0.3047483482250345
ft_transformer,train,prediction_ft_er_train_score,2001-03-30,0.007916413024574836
ft_transformer,train,prediction_ft_er_train_score,2001-04-30,0.028076228080478268
ft_transformer,train,prediction_ft_er_train_score,2001-05-31,0.10998206300300976
ft_transformer,train,prediction_ft_er_train_score,2001-06-29,0.2541480098457988
ft_transformer,train,prediction_ft_er_train_score,2001-07-31,0.19101901814555097
ft_transformer,train,prediction_ft_er_train_score,2001-08-31,0.2537060792263648
ft_transformer,train,prediction_ft_er_train_score,2001-09-28,-0.0934790367934274
ft_transformer,train,prediction_ft_er_train_score,2001-10-31,-0.054131447250398076
ft_transformer,train,prediction_ft_er_train_score,2001-11-30,0.07311571919892079
ft_transformer,train,prediction_ft_er_train_score,2001-12-31,0.0779012697868603
ft_transformer,train,prediction_ft_er_train_score,2002-01-31,0.3585040764136641
ft_transformer,train,prediction_ft_er_train_score,2002-02-28,0.07594698198993065
ft_transformer,train,prediction_ft_er_train_score,2002-03-28,0.2646371793306251
ft_transformer,train,prediction_ft_er_train_score,2002-04-30,0.13672430932914276
ft_transformer,train,prediction_ft_er_train_score,2002-05-31,0.20255124693298723
ft_transformer,train,prediction_ft_er_train_score,2002-06-28,0.03529461803650576
ft_transformer,train,prediction_ft_er_train_score,2002-07-31,0.10505947864619979
ft_transformer,train,prediction_ft_er_train_score,2002-08-30,0.18828956288919205
ft_transformer,train,prediction_ft_er_train_score,2002-09-30,0.0030902967814851155
ft_transformer,train,prediction_ft_er_train_score,2002-10-31,-0.2138415671419404
ft_transformer,train,prediction_ft_er_train_score,2002-11-29,0.2060387837405746
ft_transformer,train,prediction_ft_er_train_score,2002-12-31,-0.06744753707401949
ft_transformer,train,prediction_ft_er_train_score,2003-01-31,0.05117544976336738
ft_transformer,train,prediction_ft_er_train_score,2003-02-28,0.04433976068433217
ft_transformer,train,prediction_ft_er_train_score,2003-03-31,-0.010862603082414409
ft_transformer,train,prediction_ft_er_train_score,2003-04-30,-0.11096125841376753
ft_transformer,train,prediction_ft_er_train_score,2003-05-30,-0.00526960686571955
ft_transformer,train,prediction_ft_er_train_score,2003-06-30,0.05264562559626604
ft_transformer,train,prediction_ft_er_train_score,2003-07-31,0.09998232934883208
ft_transformer,train,prediction_ft_er_train_score,2003-08-29,-0.15137140230213478
ft_transformer,train,prediction_ft_er_train_score,2003-09-30,0.14759215005625664
ft_transformer,train,prediction_ft_er_train_score,2003-10-31,0.08595102583888267
ft_transformer,train,prediction_ft_er_train_score,2003-11-28,0.07692670085185624
ft_transformer,train,prediction_ft_er_train_score,2003-12-31,-0.17819281925815017
ft_transformer,train,prediction_ft_er_train_score,2004-01-30,0.1786571998745883
ft_transformer,train,prediction_ft_er_train_score,2004-02-27,0.09827924654068793
ft_transformer,train,prediction_ft_er_train_score,2004-03-31,0.1571723125123485
ft_transformer,train,prediction_ft_er_train_score,2004-04-30,0.12833547343970592
ft_transformer,train,prediction_ft_er_train_score,2004-05-28,0.21524472022433608
ft_transformer,train,prediction_ft_er_train_score,2004-06-30,0.17079519315193742
ft_transformer,train,prediction_ft_er_train_score,2004-07-30,-0.014625771558999572
ft_transformer,train,prediction_ft_er_train_score,2004-08-31,0.11838202207411129
ft_transformer,train,prediction_ft_er_train_score,2004-09-30,0.03765926686682508
ft_transformer,train,prediction_ft_er_train_score,2004-10-29,0.11876237173907157
ft_transformer,train,prediction_ft_er_train_score,2004-11-30,-0.06623770832358965
ft_transformer,train,prediction_ft_er_train_score,2004-12-31,0.13631020558029036
ft_transformer,train,prediction_ft_er_train_score,2005-01-31,0.2132467748393003
ft_transformer,train,prediction_ft_er_train_score,2005-02-28,0.16627747713689156
ft_transformer,train,prediction_ft_er_train_score,2005-03-31,0.011194095241012848
ft_transformer,train,prediction_ft_er_train_score,2005-04-29,0.07485592805366825
ft_transformer,train,prediction_ft_er_train_score,2005-05-31,0.07278294220518669
ft_transformer,train,prediction_ft_er_train_score,2005-06-30,0.06674835767491182
ft_transformer,train,prediction_ft_er_train_score,2005-07-29,0.06606391626602659
ft_transformer,train,prediction_ft_er_train_score,2005-08-31,0.10682600082738222
ft_transformer,train,prediction_ft_er_train_score,2005-09-30,0.06786654739725993
ft_transformer,train,prediction_ft_er_train_score,2005-10-31,0.14247978310462003
ft_transformer,train,prediction_ft_er_train_score,2005-11-30,0.037348723800486414
ft_transformer,train,prediction_ft_er_train_score,2005-12-30,0.04131120426902762
ft_transformer,train,prediction_ft_er_train_score,2006-01-31,-0.035122959973302295
ft_transformer,train,prediction_ft_er_train_score,2006-02-28,0.10155613882772964
ft_transformer,train,prediction_ft_er_train_score,2006-03-31,0.15489362075733998
ft_transformer,train,prediction_ft_er_train_score,2006-04-28,-0.018872797191618832
ft_transformer,train,prediction_ft_er_train_score,2006-05-31,0.08818305411886387
ft_transformer,train,prediction_ft_er_train_score,2006-06-30,0.0368927294217676
ft_transformer,train,prediction_ft_er_train_score,2006-07-31,-0.0003002255111869129
ft_transformer,train,prediction_ft_er_train_score,2006-08-31,0.06681128372411987
ft_transformer,train,prediction_ft_er_train_score,2006-09-29,0.11091635457575369
ft_transformer,train,prediction_ft_er_train_score,2006-10-31,0.079609167257287
ft_transformer,train,prediction_ft_er_train_score,2006-11-30,0.06394252814465463
ft_transformer,train,prediction_ft_er_train_score,2006-12-29,0.07030031142431128
