model,split,rows,accuracy,balanced_accuracy,macro_f1,precision_bottom,precision_top,recall_bottom,recall_top,monthly_rank_ic_mean,monthly_rank_ic_std,monthly_rank_ic_months,monthly_rank_ic_tstat,er_train_monthly_rank_ic_mean,er_train_monthly_rank_ic_std,er_train_monthly_rank_ic_months,er_train_monthly_rank_ic_tstat
ft_transformer,train,1834902,0.6084750030246847,0.3824914399077919,0.3416549372838731,0.4038024237285336,0.4,0.19979078073112327,5.4489825387354546e-05,0.08681906944982415,0.118511555280022,252,11.629330133059277,0.08681906944982415,0.118511555280022,252,11.629330133059277
ft_transformer,validation,405264,0.6120084685538316,0.36895304110633115,0.32069479703698395,0.4579406783341295,0.0,0.13005352606003798,0.0,0.03778416078324008,0.10170687930046884,60,2.877630824392773,0.03778416078324008,0.10170687930046884,60,2.877630824392773
ft_transformer,test,868926,0.6179007188184034,0.37834981244196625,0.334185431388875,0.49489749841957914,0.2631578947368421,0.15762617284802882,2.876737549479886e-05,0.05742628717499331,0.08775868290425115,107,6.768813225497623,0.05742628717499331,0.08775868290425115,107,6.768813225497623
