model,split,month,rank_ic
gradient_boosting_reg,train,2010-06-30,0.14932538848028384
gradient_boosting_reg,train,2010-07-30,0.33138732817562466
gradient_boosting_reg,train,2010-08-31,0.2515644933121304
gradient_boosting_reg,train,2010-09-30,0.1339478765263629
gradient_boosting_reg,train,2010-10-29,0.11616056351147105
gradient_boosting_reg,train,2010-11-30,0.22321735829898826
gradient_boosting_reg,train,2010-12-31,0.0489525801010909
gradient_boosting_reg,validation,2011-01-31,0.051009100754613
gradient_boosting_reg,validation,2011-02-28,0.0182756034697569
gradient_boosting_reg,validation,2011-03-31,0.02385452944882594
gradient_boosting_reg,validation,2011-04-29,-0.19786357655934325
gradient_boosting_reg,validation,2011-05-31,-0.1314942057817022
gradient_boosting_reg,validation,2011-06-30,-0.04117741747355306
gradient_boosting_reg,validation,2011-07-29,-0.20894041704127866
gradient_boosting_reg,validation,2011-08-31,-0.07661714409529699
gradient_boosting_reg,validation,2011-09-30,0.035532567396754505
gradient_boosting_reg,validation,2011-10-31,-0.1706330782672878
gradient_boosting_reg,validation,2011-11-30,0.010866010489249458
gradient_boosting_reg,validation,2011-12-30,0.21991897469898522
gradient_boosting_reg,validation,2012-01-31,0.04563651099278064
gradient_boosting_reg,validation,2012-02-29,-0.005768512102854348
gradient_boosting_reg,validation,2012-03-30,0.06169265502623866
gradient_boosting_reg,validation,2012-04-30,-0.2763587517170737
gradient_boosting_reg,validation,2012-05-31,-0.029414059806269446
gradient_boosting_reg,validation,2012-06-29,-0.046119892057094984
gradient_boosting_reg,validation,2012-07-31,0.01947378823605746
gradient_boosting_reg,validation,2012-08-31,0.03953144205182188
gradient_boosting_reg,validation,2012-09-28,-0.06358526349502297
gradient_boosting_reg,validation,2012-10-31,0.03956740183637868
gradient_boosting_reg,validation,2012-11-30,-0.06435619035054291
gradient_boosting_reg,validation,2012-12-31,0.059551570390387894
gradient_boosting_reg,validation,2013-01-31,-0.07744288667476333
gradient_boosting_reg,validation,2013-02-28,0.02311331491723727
gradient_boosting_reg,validation,2013-03-28,0.00012902953411060195
gradient_boosting_reg,validation,2013-04-30,0.09099512446112323
gradient_boosting_reg,validation,2013-05-31,-0.05058282638406522
gradient_boosting_reg,validation,2013-06-28,0.14731578620902383
gradient_boosting_reg,validation,2013-07-31,0.00038392849343610986
gradient_boosting_reg,validation,2013-08-30,0.04472108062714875
gradient_boosting_reg,validation,2013-09-30,0.10844928151325088
gradient_boosting_reg,validation,2013-10-31,0.11663660312495058
gradient_boosting_reg,validation,2013-11-29,0.03398478795900432
gradient_boosting_reg,validation,2013-12-31,-0.1552278618507313
gradient_boosting_reg,validation,2014-01-31,0.0550041070265192
gradient_boosting_reg,validation,2014-02-28,0.07350320932363572
gradient_boosting_reg,validation,2014-03-31,0.20240746532862325
gradient_boosting_reg,validation,2014-04-30,0.14531644953736997
gradient_boosting_reg,validation,2014-05-30,-0.11306748092962149
gradient_boosting_reg,validation,2014-06-30,0.0918691506039976
gradient_boosting_reg,validation,2014-07-31,0.06190163799690765
gradient_boosting_reg,validation,2014-08-29,0.023655498217497017
gradient_boosting_reg,validation,2014-09-30,0.12348510027912869
