model,split,rows,accuracy,balanced_accuracy,macro_f1,precision_bottom,precision_top,recall_bottom,recall_top,monthly_rank_ic_mean,monthly_rank_ic_std,monthly_rank_ic_months,monthly_rank_ic_tstat,er_train_monthly_rank_ic_mean,er_train_monthly_rank_ic_std,er_train_monthly_rank_ic_months,er_train_monthly_rank_ic_tstat
ft_transformer,train,1834902,0.608616154977214,0.38673946863322683,0.3469442901927308,0.4011229382383969,0.4634146341463415,0.21856058232696504,5.176533411798682e-05,0.09390240329491392,0.11958276214947228,252,12.465462521383857,0.09390240329491392,0.11958276214947228,252,12.465462521383857
ft_transformer,validation,405264,0.612756129337913,0.37292224945597313,0.3269774489217266,0.4512883061442293,0.5,0.14602501171653387,2.4672168560255604e-05,0.04712430205880828,0.09483615825771023,60,3.8489884117711837,0.04712430205880828,0.09483615825771023,60,3.8489884117711837
ft_transformer,test,868926,0.6184611808140164,0.38024357313616064,0.3369253498790057,0.4916141657940364,0.29411764705882354,0.16474811452634486,2.876737549479886e-05,0.06086738683095293,0.08999882709776423,107,6.995837228290677,0.06086738683095293,0.08999882709776423,107,6.995837228290677
