model,split,rows,accuracy,balanced_accuracy,macro_f1,precision_bottom,precision_top,recall_bottom,recall_top,monthly_rank_ic_mean,monthly_rank_ic_std,monthly_rank_ic_months,monthly_rank_ic_tstat,er_train_monthly_rank_ic_mean,er_train_monthly_rank_ic_std,er_train_monthly_rank_ic_months,er_train_monthly_rank_ic_tstat
ft_transformer,train,1834902,0.6080673518258741,0.38755001655118493,0.34788837876460205,0.3970352099052041,0.0,0.2236330599135336,0.0,0.08090710381309582,0.11235198528812616,252,11.431577756582463,0.08090710381309582,0.11235198528812616,252,11.431577756582463
ft_transformer,validation,405264,0.6133310632081803,0.374367844464613,0.3290715021125237,0.45174015631912695,0.0,0.15111862065563256,0.0,0.053351578360087734,0.09156595683448794,60,4.513244477005751,0.053351578360087734,0.09156595683448794,60,4.513244477005751
ft_transformer,test,868926,0.6194048745232621,0.38291520990808176,0.3406773494999833,0.49052849539770615,0.0,0.17444154887849553,0.0,0.06107285920710491,0.0845105825642151,107,7.4753072186981955,0.06107285920710491,0.0845105825642151,107,7.4753072186981955
